leader,gnn_trial,deck_trial,score,meta_overlap,avg_synergy,num_singletons,deck_size,synergy_mse
OP07-079,16,62,4277.41455078125,4,2.9639015197753906,2,50,1.8616746107191182
OP07-079,16,63,4286.453125,4,2.957732915878296,5,50,1.8616746107191182
OP07-079,16,64,4257.19140625,5,2.9283199310302734,1,50,1.8616746107191182
OP07-079,16,65,4236.8447265625,3,2.9618067741394043,1,50,1.8616746107191182
OP07-079,16,66,4302.82373046875,3,2.957350969314575,4,50,1.8616746107191182
OP07-079,16,67,4280.322265625,3,2.938420534133911,4,50,1.8616746107191182
OP07-079,16,68,4261.57763671875,3,2.9462058544158936,1,50,1.8616746107191182
OP07-079,16,69,4305.40185546875,5,2.955350160598755,3,50,1.8616746107191182
OP07-079,16,70,4315.310546875,3,2.9502272605895996,4,50,1.8616746107191182
OP07-079,16,71,4280.0791015625,4,2.9317574501037598,4,50,1.8616746107191182
OP07-079,16,72,4336.3720703125,4,2.9542620182037354,4,50,1.8616746107191182
OP07-079,16,73,4234.37158203125,3,2.944387197494507,0,50,1.8616746107191182
OP07-079,16,74,4291.1806640625,4,2.9549381732940674,1,50,1.8616746107191182
OP07-079,16,75,4271.92724609375,4,2.9390358924865723,2,50,1.8616746107191182
OP07-079,16,76,4273.904296875,3,2.9307427406311035,5,50,1.8616746107191182
OP07-079,16,77,4275.5009765625,4,2.9391279220581055,5,50,1.8616746107191182
OP07-079,16,78,4279.49951171875,4,2.9569625854492188,2,50,1.8616746107191182
OP07-079,16,79,4314.4775390625,4,2.9338505268096924,5,50,1.8616746107191182
OP07-079,16,80,4338.97607421875,5,2.975078582763672,5,50,1.8616746107191182
OP07-079,16,81,4281.59765625,5,2.951551675796509,0,50,1.8616746107191182
OP07-079,16,82,4307.53515625,4,2.9455583095550537,4,50,1.8616746107191182
OP07-079,16,83,4245.20068359375,3,2.9137208461761475,2,50,1.8616746107191182
OP07-079,16,84,4226.89697265625,3,2.9557759761810303,0,50,1.8616746107191182
OP07-079,16,85,4240.728515625,3,2.9501421451568604,1,50,1.8616746107191182
OP07-079,16,86,4289.333984375,4,2.9217169284820557,4,50,1.8616746107191182
OP07-079,16,87,4265.83349609375,3,2.9411299228668213,4,50,1.8616746107191182
OP07-079,16,88,4280.12060546875,3,2.9524896144866943,1,50,1.8616746107191182
OP07-079,16,89,4332.67578125,5,2.964512586593628,3,50,1.8616746107191182
OP07-079,16,90,4305.52880859375,3,2.946943998336792,2,50,1.8616746107191182
OP07-079,16,91,4266.412109375,4,2.955131769180298,1,50,1.8616746107191182
OP07-079,16,92,4265.32958984375,3,2.932410955429077,3,50,1.8616746107191182
OP07-079,16,93,4293.5390625,4,2.9413957595825195,5,50,1.8616746107191182
OP07-079,16,94,4328.97021484375,4,2.968937635421753,5,50,1.8616746107191182
OP07-079,16,95,4285.53369140625,4,2.9575371742248535,1,50,1.8616746107191182
OP07-079,16,96,4277.89208984375,3,2.9389660358428955,5,50,1.8616746107191182
OP07-079,16,97,4332.3955078125,4,2.9737329483032227,5,50,1.8616746107191182
OP07-079,16,98,4266.2880859375,3,2.9394025802612305,1,50,1.8616746107191182
OP07-079,16,99,4284.24169921875,4,2.929927110671997,3,50,1.8616746107191182
OP07-079,16,100,4278.9443359375,4,2.930007219314575,3,50,1.8616746107191182
OP07-079,16,101,4269.64111328125,4,2.942389488220215,3,50,1.8616746107191182
OP07-079,16,102,4297.35205078125,4,2.9300410747528076,5,50,1.8616746107191182
OP07-079,16,103,4311.3564453125,6,2.9571373462677,4,50,1.8616746107191182
OP07-079,16,104,4258.796875,4,2.9449777603149414,2,50,1.8616746107191182
OP07-079,16,105,4326.01220703125,5,2.9647064208984375,3,50,1.8616746107191182
OP07-079,16,106,4262.126953125,3,2.929003953933716,3,50,1.8616746107191182
OP07-079,16,107,4278.5947265625,3,2.9571774005889893,1,50,1.8616746107191182
OP07-079,16,108,4249.73193359375,3,2.9578194618225098,1,50,1.8616746107191182
OP07-079,16,109,4267.45263671875,4,2.930882215499878,5,50,1.8616746107191182
OP07-079,16,110,4333.982421875,4,2.9589574337005615,5,50,1.8616746107191182
OP07-079,16,111,4277.134765625,4,2.936147689819336,3,50,1.8616746107191182
OP07-079,16,112,4315.2216796875,5,2.9514057636260986,3,50,1.8616746107191182
OP07-079,16,113,4293.05810546875,3,2.957874059677124,3,50,1.8616746107191182
OP07-079,16,114,4321.42529296875,3,2.9531965255737305,3,50,1.8616746107191182
OP07-079,16,115,4326.62890625,5,2.9362106323242188,5,50,1.8616746107191182
OP07-079,16,116,4227.390625,3,2.9557759761810303,0,50,1.8616746107191182
OP07-079,16,117,4276.86279296875,4,2.936523199081421,3,50,1.8616746107191182
OP07-079,16,118,4310.11279296875,5,2.9423677921295166,5,50,1.8616746107191182
OP07-079,16,119,4267.19091796875,4,2.939044952392578,2,50,1.8616746107191182
OP07-079,16,120,4243.322265625,3,2.9418716430664062,1,50,1.8616746107191182
OP07-079,16,121,4273.3525390625,4,2.9278438091278076,5,50,1.8616746107191182
OP07-079,16,122,4256.1416015625,3,2.9185783863067627,1,50,1.8616746107191182
OP07-079,16,123,4277.19921875,4,2.9392764568328857,4,50,1.8616746107191182
OP07-079,16,124,4235.90380859375,3,2.91290545463562,2,50,1.8616746107191182
OP07-079,16,125,4282.6806640625,2,2.940535068511963,4,50,1.8616746107191182
OP07-079,16,126,4316.93212890625,4,2.954113721847534,2,50,1.8616746107191182
OP07-079,16,127,4293.0654296875,5,2.9541876316070557,1,50,1.8616746107191182
OP07-079,16,128,4279.92919921875,4,2.9321322441101074,2,50,1.8616746107191182
OP07-079,16,129,4245.29248046875,4,2.9611337184906006,0,50,1.8616746107191182
OP07-079,16,130,4244.2236328125,3,2.9601926803588867,0,50,1.8616746107191182
OP07-079,16,131,4311.9140625,3,2.9448912143707275,4,50,1.8616746107191182
OP07-079,16,132,4294.9580078125,4,2.9544150829315186,1,50,1.8616746107191182
OP07-079,16,133,4287.30126953125,6,2.9439280033111572,3,50,1.8616746107191182
OP07-079,16,134,4288.1513671875,3,2.941565752029419,4,50,1.8616746107191182
OP07-079,16,135,4323.04296875,5,2.9593143463134766,5,50,1.8616746107191182
OP07-079,16,136,4275.76513671875,3,2.9398608207702637,4,50,1.8616746107191182
OP07-079,16,137,4284.91796875,3,2.959670066833496,3,50,1.8616746107191182
OP07-079,16,138,4259.35205078125,4,2.9475910663604736,1,50,1.8616746107191182
OP07-079,16,139,4330.068359375,3,2.952479839324951,3,50,1.8616746107191182
OP07-079,16,140,4227.390625,3,2.9557759761810303,0,50,1.8616746107191182
OP07-079,16,141,4226.21923828125,3,2.9557759761810303,0,50,1.8616746107191182
OP07-079,16,142,4247.2548828125,3,2.9386510848999023,2,50,1.8616746107191182
OP07-079,16,143,4262.85400390625,3,2.9664998054504395,0,50,1.8616746107191182
OP07-079,16,144,4282.677734375,3,2.917919874191284,5,50,1.8616746107191182
OP07-079,16,145,4281.3017578125,3,2.966884136199951,1,50,1.8616746107191182
OP07-079,16,146,4226.89697265625,3,2.9557759761810303,0,50,1.8616746107191182
OP07-079,16,147,4263.08349609375,3,2.925107479095459,4,50,1.8616746107191182
OP07-079,16,148,4327.46044921875,5,2.946687698364258,5,50,1.8616746107191182
OP07-079,16,149,4253.3779296875,4,2.9361908435821533,3,50,1.8616746107191182
OP07-079,16,150,4262.17041015625,3,2.935391664505005,0,50,1.8616746107191182
OP07-079,16,151,4326.888671875,6,2.9578206539154053,3,50,1.8616746107191182
OP07-079,16,152,4259.2109375,3,2.963454484939575,2,50,1.8616746107191182
OP07-079,16,153,4286.4208984375,3,2.949660062789917,2,50,1.8616746107191182
OP07-079,16,154,4313.7255859375,4,2.9623472690582275,3,50,1.8616746107191182
OP07-079,16,155,4266.78955078125,4,2.9005682468414307,5,50,1.8616746107191182
OP07-079,16,156,4285.1376953125,3,2.9363558292388916,2,50,1.8616746107191182
OP07-079,16,157,4293.4287109375,4,2.960296154022217,2,50,1.8616746107191182
OP07-079,16,158,4327.0458984375,3,2.9602489471435547,3,50,1.8616746107191182
OP07-079,16,159,4304.7412109375,3,2.933809995651245,5,50,1.8616746107191182
OP07-079,16,160,4237.57421875,3,2.9474620819091797,0,50,1.8616746107191182
OP07-079,16,161,4268.9912109375,3,2.932490587234497,4,50,1.8616746107191182
OP07-079,16,162,4254.6328125,3,2.9453957080841064,1,50,1.8616746107191182
OP07-079,16,163,4265.80224609375,4,2.9703755378723145,2,50,1.8616746107191182
OP07-079,16,164,4349.2138671875,5,2.9733517169952393,5,50,1.8616746107191182
OP07-079,16,165,4287.61279296875,4,2.962965726852417,2,50,1.8616746107191182
OP07-079,16,166,4296.4326171875,3,2.947819471359253,3,50,1.8616746107191182
OP07-079,16,167,4274.35986328125,4,2.9595651626586914,0,50,1.8616746107191182
OP07-079,16,168,4289.033203125,4,2.9560515880584717,4,50,1.8616746107191182
OP07-079,16,169,4293.84814453125,4,2.955981969833374,2,50,1.8616746107191182
OP07-079,16,170,4285.5205078125,4,2.9630651473999023,1,50,1.8616746107191182
OP07-079,16,171,4230.6455078125,3,2.94195818901062,1,50,1.8616746107191182
OP07-079,16,172,4305.62451171875,4,2.958151340484619,4,50,1.8616746107191182
OP07-079,16,173,4280.6494140625,3,2.9351308345794678,2,50,1.8616746107191182
OP07-079,16,174,4295.10546875,3,2.9555811882019043,5,50,1.8616746107191182
OP07-079,16,175,4280.7939453125,3,2.9245474338531494,3,50,1.8616746107191182
OP07-079,16,176,4280.2646484375,3,2.923175811767578,5,50,1.8616746107191182
OP07-079,16,177,4224.5751953125,3,2.9557759761810303,0,50,1.8616746107191182
OP07-079,16,178,4265.509765625,3,2.928959608078003,2,50,1.8616746107191182
OP07-079,16,179,4259.4716796875,3,2.944190740585327,4,50,1.8616746107191182
OP07-079,16,180,4251.41845703125,3,2.9609460830688477,2,50,1.8616746107191182
OP07-079,16,181,4293.787109375,4,2.9612820148468018,2,50,1.8616746107191182
OP07-079,16,182,4279.01171875,3,2.9452426433563232,1,50,1.8616746107191182
OP07-079,16,183,4312.82421875,3,2.9417941570281982,3,50,1.8616746107191182
OP07-079,16,184,4234.97216796875,3,2.9443464279174805,2,50,1.8616746107191182
OP07-079,16,185,4265.90966796875,3,2.95937442779541,1,50,1.8616746107191182
OP07-079,16,186,4273.2109375,4,2.9431962966918945,2,50,1.8616746107191182
OP07-079,16,187,4266.55419921875,4,2.9273667335510254,4,50,1.8616746107191182
OP07-079,16,188,4320.73779296875,4,2.9466984272003174,4,50,1.8616746107191182
OP07-079,16,189,4334.044921875,7,2.954127788543701,3,50,1.8616746107191182
OP07-079,16,190,4238.71044921875,3,2.9128952026367188,4,50,1.8616746107191182
OP07-079,16,191,4238.18408203125,3,2.9367454051971436,1,50,1.8616746107191182
OP07-079,16,192,4289.8896484375,5,2.923814535140991,4,50,1.8616746107191182
OP07-079,16,193,4247.68212890625,4,2.9487810134887695,0,50,1.8616746107191182
OP07-079,16,194,4256.00439453125,3,2.947161912918091,0,50,1.8616746107191182
OP07-079,16,195,4259.5048828125,4,2.9343974590301514,3,50,1.8616746107191182
OP07-079,16,196,4310.41259765625,6,2.940892457962036,5,50,1.8616746107191182
OP07-079,16,197,4271.8310546875,4,2.937474250793457,3,50,1.8616746107191182
OP07-079,16,198,4299.6181640625,4,2.938689947128296,3,50,1.8616746107191182
OP07-079,16,199,4236.92626953125,3,2.915721893310547,1,50,1.8616746107191182
OP07-079,16,200,4285.46826171875,5,2.9514319896698,5,50,1.8616746107191182
OP07-079,16,201,4264.345703125,4,2.954335927963257,0,50,1.8616746107191182
OP07-079,16,202,4254.4814453125,4,2.9235377311706543,3,50,1.8616746107191182
OP07-079,16,203,4230.3212890625,3,2.9400744438171387,1,50,1.8616746107191182
OP07-079,16,204,4292.8310546875,5,2.9476158618927,3,50,1.8616746107191182
OP07-079,16,205,4308.55078125,7,2.940668821334839,5,50,1.8616746107191182
OP07-079,16,206,4258.13427734375,3,2.950549364089966,3,50,1.8616746107191182
OP07-079,16,207,4242.42529296875,3,2.9325592517852783,2,50,1.8616746107191182
OP07-079,16,208,4224.5751953125,3,2.9557759761810303,0,50,1.8616746107191182
OP07-079,16,209,4279.5068359375,3,2.9483323097229004,1,50,1.8616746107191182
OP07-079,16,210,4295.8251953125,4,2.9239344596862793,5,50,1.8616746107191182
OP07-079,16,211,4256.63427734375,3,2.9358134269714355,2,50,1.8616746107191182
OP07-079,16,212,4226.21923828125,3,2.9557759761810303,0,50,1.8616746107191182
OP07-079,16,213,4272.26708984375,3,2.969571352005005,1,50,1.8616746107191182
OP07-079,16,214,4267.2724609375,4,2.963067054748535,1,50,1.8616746107191182
OP07-079,16,215,4311.3681640625,5,2.948915481567383,1,50,1.8616746107191182
OP07-079,16,216,4240.95556640625,3,2.9492952823638916,0,50,1.8616746107191182
OP07-079,16,217,4283.7333984375,3,2.926821708679199,5,50,1.8616746107191182
OP07-079,16,218,4313.5546875,3,2.948415517807007,3,50,1.8616746107191182
OP07-079,16,219,4252.2353515625,3,2.910612106323242,3,50,1.8616746107191182
OP07-079,16,220,4332.70947265625,5,2.9704172611236572,1,50,1.8616746107191182
OP07-079,16,221,4322.546875,3,2.9647104740142822,4,50,1.8616746107191182
OP07-079,16,222,4273.47265625,4,2.9338319301605225,5,50,1.8616746107191182
OP07-079,16,223,4340.6875,4,2.9598724842071533,4,50,1.8616746107191182
OP07-079,16,224,4291.37353515625,4,2.9702489376068115,2,50,1.8616746107191182
OP07-079,16,225,4288.99462890625,4,2.9401214122772217,4,50,1.8616746107191182
OP07-079,16,226,4264.74658203125,4,2.9662954807281494,0,50,1.8616746107191182
OP07-079,16,227,4240.80029296875,3,2.9410548210144043,0,50,1.8616746107191182
OP07-079,16,228,4326.74462890625,6,2.9593472480773926,5,50,1.8616746107191182
OP07-079,16,229,4284.27880859375,3,2.966294050216675,0,50,1.8616746107191182
OP07-079,16,230,4244.9873046875,3,2.9381444454193115,2,50,1.8616746107191182
OP07-079,16,231,4297.07470703125,3,2.953197717666626,1,50,1.8616746107191182
OP07-079,16,232,4224.5751953125,3,2.9557759761810303,0,50,1.8616746107191182
OP07-079,16,233,4277.150390625,5,2.9624276161193848,5,50,1.8616746107191182
OP07-079,16,234,4304.87646484375,4,2.957395315170288,5,50,1.8616746107191182
OP07-079,16,235,4302.203125,4,2.946775197982788,5,50,1.8616746107191182
OP07-079,16,236,4288.646484375,4,2.94755482673645,3,50,1.8616746107191182
OP07-079,16,237,4308.9677734375,3,2.9508163928985596,4,50,1.8616746107191182
OP07-079,16,238,4326.3203125,4,2.977189779281616,1,50,1.8616746107191182
OP07-079,16,239,4269.1787109375,3,2.9157426357269287,3,50,1.8616746107191182
OP07-079,16,240,4224.5751953125,3,2.9557759761810303,0,50,1.8616746107191182
OP07-079,16,241,4327.1982421875,6,2.9655566215515137,3,50,1.8616746107191182
OP07-079,16,242,4296.17333984375,3,2.953589916229248,2,50,1.8616746107191182
OP07-079,16,243,4314.93505859375,6,2.970180034637451,2,50,1.8616746107191182
OP07-079,16,244,4298.70947265625,3,2.9297103881835938,5,50,1.8616746107191182
OP07-079,16,245,4228.9150390625,3,2.9413492679595947,1,50,1.8616746107191182
OP07-079,16,246,4304.330078125,4,2.942697763442993,1,50,1.8616746107191182
OP07-079,16,247,4275.271484375,3,2.9386422634124756,3,50,1.8616746107191182
OP07-079,16,248,4307.5458984375,3,2.9259748458862305,5,50,1.8616746107191182
OP07-079,16,249,4292.47314453125,3,2.9363276958465576,3,50,1.8616746107191182
OP07-079,16,250,4265.77490234375,3,2.942680835723877,3,50,1.8616746107191182
OP07-079,17,1,4659.6328125,4,2.890054702758789,2,50,2.4698458767421276
OP07-079,17,2,4624.30810546875,3,2.8618085384368896,0,50,2.4698458767421276
OP07-079,17,3,4665.865234375,3,2.9030184745788574,3,50,2.4698458767421276
OP07-079,17,4,4673.0830078125,4,2.9446678161621094,5,50,2.4698458767421276
OP07-079,17,5,4689.0888671875,4,2.9159324169158936,5,50,2.4698458767421276
OP07-079,17,6,4659.318359375,3,2.9031574726104736,2,50,2.4698458767421276
OP07-079,17,7,4655.3955078125,3,2.880359172821045,0,50,2.4698458767421276
OP07-079,17,8,4654.96630859375,5,2.9029860496520996,3,50,2.4698458767421276
OP07-079,17,9,4674.0732421875,4,2.9094960689544678,2,50,2.4698458767421276
OP07-079,17,10,4655.06494140625,4,2.9004571437835693,3,50,2.4698458767421276
OP07-079,17,11,4701.25146484375,3,2.924844741821289,1,50,2.4698458767421276
OP07-079,17,12,4659.8837890625,5,2.9028077125549316,3,50,2.4698458767421276
OP07-079,17,13,4682.72021484375,3,2.916590690612793,2,50,2.4698458767421276
OP07-079,17,14,4674.2646484375,4,2.9092278480529785,4,50,2.4698458767421276
OP07-079,17,15,4685.0400390625,4,2.9153802394866943,4,50,2.4698458767421276
OP07-079,17,16,4652.3994140625,3,2.8825016021728516,3,50,2.4698458767421276
OP07-079,17,17,4685.5458984375,3,2.938300609588623,4,50,2.4698458767421276
OP07-079,17,18,4665.21044921875,3,2.9234063625335693,5,50,2.4698458767421276
OP07-079,17,19,4673.4130859375,4,2.913601875305176,3,50,2.4698458767421276
OP07-079,17,20,4663.212890625,4,2.9093210697174072,5,50,2.4698458767421276
OP07-079,17,21,4654.72314453125,4,2.877439260482788,2,50,2.4698458767421276
OP07-079,17,22,4624.30810546875,3,2.8618085384368896,0,50,2.4698458767421276
OP07-079,17,23,4673.68310546875,3,2.9060068130493164,4,50,2.4698458767421276
OP07-079,17,24,4657.5625,3,2.889383316040039,3,50,2.4698458767421276
OP07-079,17,25,4689.11767578125,3,2.9265248775482178,4,50,2.4698458767421276
OP07-079,17,26,4678.6533203125,5,2.911614179611206,5,50,2.4698458767421276
OP07-079,17,27,4673.00390625,4,2.8845808506011963,3,50,2.4698458767421276
OP07-079,17,28,4707.0205078125,5,2.9534249305725098,5,50,2.4698458767421276
OP07-079,17,29,4627.171875,3,2.8618085384368896,0,50,2.4698458767421276
OP07-079,17,30,4672.7255859375,3,2.913759231567383,4,50,2.4698458767421276
OP07-079,17,31,4627.759765625,3,2.8571956157684326,1,50,2.4698458767421276
OP07-079,17,32,4694.3388671875,3,2.930241346359253,4,50,2.4698458767421276
OP07-079,17,33,4656.8916015625,4,2.89239239692688,1,50,2.4698458767421276
OP07-079,17,34,4627.171875,3,2.8618085384368896,0,50,2.4698458767421276
OP07-079,17,35,4639.841796875,3,2.8729186058044434,1,50,2.4698458767421276
OP07-079,17,36,4690.8271484375,6,2.943176507949829,4,50,2.4698458767421276
OP07-079,17,37,4653.4951171875,4,2.8898823261260986,2,50,2.4698458767421276
OP07-079,17,38,4658.115234375,4,2.899963855743408,3,50,2.4698458767421276
OP07-079,17,39,4669.36279296875,4,2.916008234024048,2,50,2.4698458767421276
OP07-079,17,40,4677.79345703125,5,2.92842173576355,4,50,2.4698458767421276
OP07-079,17,41,4659.853515625,3,2.900923252105713,5,50,2.4698458767421276
OP07-079,17,42,4711.7802734375,5,2.9571926593780518,4,50,2.4698458767421276
OP07-079,17,43,4661.0830078125,3,2.878046751022339,3,50,2.4698458767421276
OP07-079,17,44,4687.1357421875,4,2.936581611633301,5,50,2.4698458767421276
OP07-079,17,45,4662.3115234375,3,2.890773296356201,2,50,2.4698458767421276
OP07-079,17,46,4625.48486328125,3,2.8618085384368896,0,50,2.4698458767421276
OP07-079,17,47,4686.62548828125,3,2.910883903503418,3,50,2.4698458767421276
OP07-079,17,48,4680.4443359375,3,2.9228732585906982,4,50,2.4698458767421276
OP07-079,17,49,4665.3154296875,5,2.9063055515289307,1,50,2.4698458767421276
OP07-079,17,50,4680.4619140625,6,2.9224750995635986,2,50,2.4698458767421276
OP07-079,17,51,4660.76220703125,5,2.897418260574341,3,50,2.4698458767421276
OP07-079,17,52,4675.2685546875,3,2.9181721210479736,4,50,2.4698458767421276
OP07-079,17,53,4650.736328125,4,2.8925907611846924,5,50,2.4698458767421276
OP07-079,17,54,4625.1572265625,3,2.8618085384368896,0,50,2.4698458767421276
OP07-079,17,55,4671.31640625,3,2.918165445327759,5,50,2.4698458767421276
OP07-079,17,56,4668.5869140625,4,2.917079210281372,2,50,2.4698458767421276
OP07-079,17,57,4687.35888671875,4,2.928210496902466,2,50,2.4698458767421276
OP07-079,17,58,4667.490234375,5,2.8987481594085693,2,50,2.4698458767421276
OP07-079,17,59,4701.8134765625,4,2.946776866912842,5,50,2.4698458767421276
OP07-079,17,60,4668.654296875,5,2.9026944637298584,3,50,2.4698458767421276
OP07-079,17,61,4665.59228515625,3,2.9009313583374023,3,50,2.4698458767421276
OP07-079,17,62,4687.64990234375,4,2.9160749912261963,5,50,2.4698458767421276
OP07-079,17,63,4683.984375,4,2.9157793521881104,2,50,2.4698458767421276
OP07-079,17,64,4690.1015625,4,2.9190783500671387,4,50,2.4698458767421276
OP07-079,17,65,4627.6796875,3,2.861204147338867,1,50,2.4698458767421276
OP07-079,17,66,4632.890625,3,2.8617489337921143,1,50,2.4698458767421276
OP07-079,17,67,4683.9375,4,2.926093339920044,4,50,2.4698458767421276
OP07-079,17,68,4709.63134765625,6,2.9476828575134277,4,50,2.4698458767421276
OP07-079,17,69,4660.47412109375,3,2.89320969581604,1,50,2.4698458767421276
OP07-079,17,70,4657.162109375,3,2.885857343673706,3,50,2.4698458767421276
OP07-079,17,71,4682.6083984375,4,2.936633348464966,5,50,2.4698458767421276
OP07-079,17,72,4642.955078125,4,2.8880133628845215,4,50,2.4698458767421276
OP07-079,17,73,4669.875,3,2.9066948890686035,4,50,2.4698458767421276
OP07-079,17,74,4661.37060546875,4,2.908360242843628,3,50,2.4698458767421276
OP07-079,17,75,4687.29541015625,3,2.9026918411254883,4,50,2.4698458767421276
OP07-079,17,76,4679.359375,5,2.9203555583953857,5,50,2.4698458767421276
OP07-079,17,77,4648.9970703125,3,2.891991138458252,1,50,2.4698458767421276
OP07-079,17,78,4670.546875,4,2.9096460342407227,3,50,2.4698458767421276
OP07-079,17,79,4657.94580078125,3,2.8958351612091064,3,50,2.4698458767421276
OP07-079,17,80,4653.185546875,3,2.9137489795684814,4,50,2.4698458767421276
OP07-079,17,81,4625.171875,3,2.8618085384368896,0,50,2.4698458767421276
OP07-079,17,82,4688.158203125,4,2.9230127334594727,5,50,2.4698458767421276
OP07-079,17,83,4689.9169921875,3,2.9330856800079346,2,50,2.4698458767421276
OP07-079,17,84,4701.25,4,2.935490369796753,2,50,2.4698458767421276
OP07-079,17,85,4669.802734375,3,2.8937578201293945,3,50,2.4698458767421276
OP07-079,17,86,4683.05859375,5,2.9317214488983154,3,50,2.4698458767421276
OP07-079,17,87,4644.0302734375,3,2.889273166656494,4,50,2.4698458767421276
OP07-079,17,88,4697.38671875,4,2.9203085899353027,5,50,2.4698458767421276
OP07-079,17,89,4653.37841796875,3,2.884816884994507,2,50,2.4698458767421276
OP07-079,17,90,4629.8310546875,3,2.873775005340576,1,50,2.4698458767421276
OP07-079,17,91,4671.283203125,4,2.8981056213378906,0,50,2.4698458767421276
OP07-079,17,92,4651.3388671875,3,2.911954879760742,4,50,2.4698458767421276
OP07-079,17,93,4663.4755859375,3,2.888742446899414,2,50,2.4698458767421276
OP07-079,17,94,4655.9404296875,3,2.9057209491729736,4,50,2.4698458767421276
OP07-079,17,95,4682.29296875,5,2.9260799884796143,5,50,2.4698458767421276
OP07-079,17,96,4641.212890625,3,2.8776280879974365,3,50,2.4698458767421276
OP07-079,17,97,4653.30859375,4,2.9019110202789307,3,50,2.4698458767421276
OP07-079,17,98,4634.4892578125,3,2.8666932582855225,1,50,2.4698458767421276
OP07-079,17,99,4692.12158203125,4,2.950545072555542,4,50,2.4698458767421276
OP07-079,17,100,4660.1279296875,4,2.901465654373169,3,50,2.4698458767421276
OP07-079,17,101,4689.44091796875,4,2.930330514907837,4,50,2.4698458767421276
OP07-079,17,102,4646.2705078125,3,2.8850057125091553,0,50,2.4698458767421276
OP07-079,17,103,4629.82861328125,3,2.862218141555786,1,50,2.4698458767421276
OP07-079,17,104,4655.20458984375,3,2.88242769241333,4,50,2.4698458767421276
OP07-079,17,105,4630.546875,3,2.8740177154541016,1,50,2.4698458767421276
OP07-079,17,106,4691.9443359375,4,2.956108808517456,4,50,2.4698458767421276
OP07-079,17,107,4627.16845703125,3,2.8618085384368896,0,50,2.4698458767421276
OP07-079,17,108,4666.6171875,5,2.9200940132141113,5,50,2.4698458767421276
OP07-079,17,109,4682.28125,4,2.9283649921417236,4,50,2.4698458767421276
OP07-079,17,110,4688.43603515625,4,2.92832350730896,5,50,2.4698458767421276
OP07-079,17,111,4693.6806640625,4,2.935699224472046,4,50,2.4698458767421276
OP07-079,17,112,4657.11669921875,5,2.924333333969116,5,50,2.4698458767421276
OP07-079,17,113,4675.33203125,4,2.9254865646362305,3,50,2.4698458767421276
OP07-079,17,114,4683.63916015625,3,2.9231510162353516,3,50,2.4698458767421276
OP07-079,17,115,4678.107421875,4,2.9289333820343018,4,50,2.4698458767421276
OP07-079,17,116,4674.1953125,3,2.9144954681396484,2,50,2.4698458767421276
OP07-079,17,117,4654.4794921875,3,2.878674268722534,2,50,2.4698458767421276
OP07-079,17,118,4677.3583984375,4,2.914874315261841,5,50,2.4698458767421276
OP07-079,17,119,4668.861328125,4,2.900282859802246,3,50,2.4698458767421276
OP07-079,17,120,4675.9462890625,3,2.920374631881714,5,50,2.4698458767421276
OP07-079,17,121,4669.7548828125,4,2.906923294067383,3,50,2.4698458767421276
OP07-079,17,122,4668.7529296875,3,2.8876988887786865,1,50,2.4698458767421276
OP07-079,17,123,4671.16015625,4,2.899021625518799,1,50,2.4698458767421276
OP07-079,17,124,4659.2119140625,4,2.8842122554779053,2,50,2.4698458767421276
OP07-079,17,125,4718.20458984375,5,2.960318088531494,4,50,2.4698458767421276
OP07-079,17,126,4675.19873046875,3,2.9187333583831787,1,50,2.4698458767421276
OP07-079,17,127,4660.1240234375,5,2.9069325923919678,1,50,2.4698458767421276
OP07-079,17,128,4632.58935546875,3,2.871227979660034,1,50,2.4698458767421276
OP07-079,17,129,4668.49658203125,4,2.900033473968506,1,50,2.4698458767421276
OP07-079,17,130,4644.31689453125,3,2.8667633533477783,1,50,2.4698458767421276
OP07-079,17,131,4639.10595703125,3,2.886200189590454,1,50,2.4698458767421276
OP07-079,17,132,4684.81396484375,4,2.9327592849731445,3,50,2.4698458767421276
OP07-079,17,133,4688.65234375,4,2.938161611557007,5,50,2.4698458767421276
OP07-079,17,134,4671.7412109375,5,2.922656774520874,5,50,2.4698458767421276
OP07-079,17,135,4647.4853515625,3,2.882410764694214,0,50,2.4698458767421276
OP07-079,17,136,4645.658203125,4,2.8907058238983154,3,50,2.4698458767421276
OP07-079,17,137,4698.3515625,3,2.9484362602233887,3,50,2.4698458767421276
OP07-079,17,138,4693.615234375,4,2.9347193241119385,5,50,2.4698458767421276
OP07-079,17,139,4644.7578125,3,2.890679121017456,3,50,2.4698458767421276
OP07-079,17,140,4686.736328125,4,2.9148688316345215,5,50,2.4698458767421276
OP07-079,17,141,4666.40234375,3,2.9182915687561035,5,50,2.4698458767421276
OP07-079,17,142,4639.802734375,3,2.8779189586639404,1,50,2.4698458767421276
OP07-079,17,143,4657.91552734375,3,2.897188186645508,1,50,2.4698458767421276
OP07-079,17,144,4624.30810546875,3,2.8618085384368896,0,50,2.4698458767421276
OP07-079,17,145,4708.32470703125,5,2.9459824562072754,3,50,2.4698458767421276
OP07-079,17,146,4670.63134765625,3,2.920912742614746,4,50,2.4698458767421276
OP07-079,17,147,4632.59814453125,3,2.8699820041656494,0,50,2.4698458767421276
OP07-079,17,148,4629.4990234375,3,2.865973949432373,1,50,2.4698458767421276
OP07-079,17,149,4693.4990234375,3,2.9099574089050293,5,50,2.4698458767421276
